id;start;end;time;activity
6672;645;660;15;33
6672;660;680;20;100
6672;680;1740;1000;1
6673;240;300;60;2
6673;300;405;105;121
6673;405;660;255;13
6673;660;700;40;121
6673;700;750;50;33
6673;750;760;10;121
6673;760;900;140;13
6673;900;945;45;121
6673;945;1080;135;13
6673;1080;1200;120;121
6673;1200;1740;480;2
6674;240;525;285;1
6674;525;530;5;121
6674;530;535;5;61
6674;535;560;25;121
6674;560;1110;550;11
6674;1110;1130;20;121
6674;1130;1140;10;64
6674;1140;1145;5;121
6674;1145;1740;535;1
6675;240;460;220;1
6675;460;465;5;121
6675;465;465;5;61
6675;465;470;5;121
6675;470;470;5;61
6675;470;490;20;121
6675;490;945;455;11
6675;945;965;20;121
6675;965;990;25;64
6675;990;995;5;121
6675;995;995;5;33
6675;995;1000;5;121
6675;1000;1110;110;1
6675;1110;1110;5;121
6675;1110;1115;5;64
6675;1115;1125;10;121
6675;1125;1200;75;51
6675;1200;1210;10;121
6675;1210;1210;5;61
6675;1210;1210;5;121
6675;1210;1740;440;1
6676;240;460;220;1
6676;460;465;5;122
6676;465;990;525;22
6676;990;995;5;122
6676;995;995;5;33
6676;995;1000;5;122
6676;1000;1740;675;1
6677;240;495;255;1
6677;495;500;5;121
6677;500;500;5;61
6677;500;505;5;121
6677;505;505;5;61
6677;505;510;5;121
6677;510;510;5;61
6677;510;515;5;121
6677;515;900;385;1
6677;900;920;20;121
6677;920;970;50;32
6677;970;980;10;121
6677;980;995;15;64
6677;995;1000;5;121
6677;1000;1740;665;1
6678;240;495;255;1
6678;495;505;10;122
6678;505;705;200;22
6678;705;735;30;100
6678;735;1740;945;1
6679;240;490;250;1
6679;490;495;5;121
6679;495;500;5;64
6679;500;505;5;121
6679;505;510;5;61
6679;510;515;5;121
6679;515;560;45;54
6679;560;570;10;121
6679;570;575;5;61
6679;575;585;10;121
6679;585;680;95;32
6679;680;685;5;121
6679;685;695;10;64
6679;695;700;5;121
6679;700;700;5;61
6679;700;705;5;121
6679;705;800;95;1
6679;800;805;5;121
6679;805;805;5;61
6679;805;810;5;121
6679;810;810;5;64
6679;810;820;10;121
6679;820;820;5;61
6679;820;825;5;121
6679;825;980;155;1
6679;980;985;5;121
6679;985;995;10;64
6679;995;1005;10;121
6679;1005;1010;5;64
6679;1010;1020;10;121
6679;1020;1025;5;61
6679;1025;1025;5;121
6679;1025;1165;140;54
6679;1165;1170;5;121
6679;1170;1170;5;64
6679;1170;1175;5;121
6679;1175;1180;5;61
6679;1180;1185;5;121
6679;1185;1740;465;1
6680;240;410;170;1
6680;410;450;40;121
6680;450;455;5;61
6680;455;470;15;121
6680;470;1230;760;11
6680;1230;1260;30;121
6680;1260;1740;420;1
6681;240;465;225;1
6681;465;490;25;121
6681;490;785;295;11
6681;785;800;15;121
6681;800;800;5;33
6681;800;810;10;121
6681;810;840;30;1
6681;840;870;30;121
6681;870;1020;150;54
6681;1020;1040;20;121
6681;1040;1065;25;51
6681;1065;1070;5;100
6681;1070;1075;5;33
6681;1075;1075;5;100
6681;1075;1080;5;61
6681;1080;1115;35;121
6681;1115;1115;5;1
6681;1115;1125;10;121
6681;1125;1125;5;61
6681;1125;1130;5;121
6681;1130;1180;50;32
6681;1180;1185;5;121
6681;1185;1230;45;64
6681;1230;1235;5;121
6681;1235;1740;425;1
6682;240;410;170;1
6682;410;450;20;121
6682;410;450;20;151
6682;450;985;535;11
6682;985;1025;20;121
6682;985;1025;20;151
6682;1025;1035;10;33
6682;1035;1040;5;121
6682;1040;1050;10;64
6682;1050;1055;5;121
6682;1055;1740;625;1
6683;240;505;265;1
6683;505;510;5;122
6683;510;860;350;22
6683;860;870;10;100
6683;870;935;65;26
6683;935;945;10;100
6683;945;1050;105;22
6683;1050;1055;5;122
6683;1055;1740;625;1
6684;240;600;360;1
6684;600;615;15;100
6684;615;620;5;33
6684;620;635;15;100
6684;635;635;5;1
6684;635;650;15;100
6684;650;690;40;42
6684;690;705;15;100
6684;705;870;165;1
6684;870;900;30;100
6684;900;900;5;52
6684;900;930;30;100
6684;930;1740;740;1
6685;240;675;435;1
6685;675;675;5;121
6685;675;680;5;54
6685;680;690;10;100
6685;690;690;5;52
6685;690;695;5;100
6685;695;825;130;54
6685;825;835;10;100
6685;835;835;5;52
6685;835;845;10;100
6685;845;850;5;54
6685;850;855;5;121
6685;855;1020;165;1
6685;1020;1025;5;121
6685;1025;1080;55;30
6685;1080;1080;5;121
6685;1080;1110;30;32
6685;1110;1110;5;121
6685;1110;1115;5;33
6685;1115;1120;5;121
6685;1120;1125;5;54
6685;1125;1135;10;100
6685;1135;1135;5;52
6685;1135;1140;5;100
6685;1140;1215;75;54
6685;1215;1220;5;100
6685;1220;1220;5;52
6685;1220;1225;5;100
6685;1225;1270;45;54
6685;1270;1270;5;121
6685;1270;1740;370;1
6686;240;540;300;1
6686;540;545;5;100
6686;545;605;60;34
6686;605;610;5;100
6686;610;1740;1070;1
6687;240;480;240;1
6687;480;495;15;100
6687;495;510;15;33
6687;510;525;15;100
6687;525;530;5;33
6687;530;545;15;100
6687;545;555;10;33
6687;555;570;15;100
6687;570;1740;1110;1
6688;240;600;360;1
6688;600;610;10;121
6688;610;615;5;33
6688;615;615;5;121
6688;615;645;30;33
6688;645;655;10;121
6688;655;1080;425;1
6688;1080;1085;5;100
6688;1085;1145;60;54
6688;1145;1150;5;100
6688;1150;1740;525;1
6689;240;600;360;1
6689;600;615;15;100
6689;615;620;5;33
6689;620;635;15;100
6689;635;1740;1045;1
6690;240;660;420;1
6690;660;665;5;121
6690;665;720;55;43
6690;720;725;5;121
6690;725;725;5;33
6690;725;730;5;121
6690;730;775;45;32
6690;775;780;5;121
6690;780;1740;895;1
6691;240;480;240;1
6691;480;485;5;122
6691;485;810;325;11
6691;810;825;15;196
6691;825;915;90;13
6691;915;930;15;196
6691;930;1110;180;11
6691;1110;1115;5;122
6691;1115;1115;5;33
6691;1115;1115;5;122
6691;1115;1740;555;1
6692;240;480;240;1
6692;480;490;10;100
6692;490;960;470;11
6692;960;970;10;100
6692;970;1110;140;1
6692;1110;1130;20;100
6692;1130;1160;30;41
6692;1160;1165;5;122
6692;1165;1475;310;1
6692;1475;1480;5;121
6692;1480;1650;170;51
6692;1650;1655;5;121
6692;1655;1740;25;1
6693;240;1260;1020;1
6693;1260;1290;30;121
6693;1290;1740;390;11
6694;240;600;360;1
6694;600;610;10;100
6694;610;660;50;33
6694;660;660;5;100
6694;660;665;5;33
6694;665;670;5;100
6694;670;900;230;1
6694;900;930;30;100
6694;930;930;5;52
6694;930;960;30;100
6694;960;1740;710;1
6695;240;540;300;1
6695;540;555;15;100
6695;555;555;5;42
6695;555;570;15;100
6695;570;690;120;1
6695;690;720;30;100
6695;720;720;5;52
6695;720;750;30;100
6695;750;870;120;1
6695;870;875;5;121
6695;875;915;40;32
6695;915;920;5;121
6695;920;1740;750;1
6696;240;570;330;1
6696;570;600;30;121
6696;600;615;15;91
6696;615;620;5;121
6696;620;620;5;33
6696;620;625;5;121
6696;625;1740;1050;1
6697;240;480;240;1
6697;480;485;5;121
6697;485;495;10;11
6697;495;520;25;121
6697;520;1050;530;13
6697;1050;1070;20;121
6697;1070;1170;100;11
6697;1170;1175;5;121
6697;1175;1740;505;1
6698;240;495;255;1
6698;495;500;5;121
6698;500;500;5;61
6698;500;525;25;121
6698;525;1060;535;11
6698;1060;1075;15;121
6698;1075;1080;5;33
6698;1080;1090;10;121
6698;1090;1740;585;1
6699;240;450;210;1
6699;450;495;45;121
6699;495;735;240;11
6699;735;740;5;100
6699;740;765;25;53
6699;765;770;5;100
6699;770;1035;265;11
6699;1035;1080;45;121
6699;1080;1110;30;1
6699;1110;1125;15;100
6699;1125;1125;5;52
6699;1125;1140;15;100
6699;1140;1740;535;1
6700;240;470;230;1
6700;470;525;30;131
6700;470;525;25;151
6700;525;750;225;11
6700;750;755;5;100
6700;755;780;25;53
6700;780;780;5;100
6700;780;1080;300;11
6700;1080;1135;30;131
6700;1080;1135;25;151
6700;1135;1740;540;1
6701;240;495;255;1
6701;495;495;5;100
6701;495;500;5;64
6701;500;505;5;100
6701;505;765;260;23
6701;765;770;5;100
6701;770;960;190;1
6701;960;965;5;122
6701;965;980;15;32
6701;980;985;5;122
6701;985;1000;15;32
6701;1000;1010;10;100
6701;1010;1030;20;64
6701;1030;1035;5;122
6701;1035;1035;5;61
6701;1035;1040;5;122
6701;1040;1110;70;1
6701;1110;1140;30;122
6701;1140;1350;210;54
6701;1350;1380;30;122
6701;1380;1740;290;1
6702;240;570;330;1
6702;570;600;30;100
6702;600;630;30;32
6702;630;660;30;100
6702;660;1020;360;1
6702;1020;1050;30;100
6702;1050;1055;5;42
6702;1055;1085;30;100
6702;1085;1740;595;1
6703;240;540;300;1
6703;540;595;55;122
6703;595;670;75;51
6703;670;730;60;122
6703;730;750;20;1
6703;750;755;5;122
6703;755;775;20;34
6703;775;780;5;122
6703;780;790;10;1
6703;790;795;5;121
6703;795;810;15;53
6703;810;815;5;121
6703;815;855;40;54
6703;855;900;45;121
6703;900;1020;120;51
6703;1020;1070;50;121
6703;1070;1080;10;32
6703;1080;1140;60;121
6703;1140;1155;15;33
6703;1155;1160;5;121
6703;1160;1180;20;33
6703;1180;1185;5;121
6703;1185;1740;495;1
6704;240;540;300;1
6704;540;570;30;121
6704;570;675;105;2
6704;675;705;30;121
6704;705;710;5;64
6704;710;715;5;121
6704;715;805;90;1
6704;805;810;5;121
6704;810;810;5;61
6704;810;815;5;122
6704;815;985;170;1
6704;985;990;5;121
6704;990;995;5;64
6704;995;1000;5;121
6704;1000;1740;675;1
6705;240;505;265;1
6705;505;510;5;122
6705;510;705;195;22
6705;705;710;5;122
6705;710;805;95;1
6705;805;810;5;122
6705;810;990;180;22
6705;990;995;5;122
6705;995;1740;685;1
6706;240;450;210;1
6706;450;480;15;151
6706;450;480;15;111
6706;480;720;240;11
6706;720;720;5;111
6706;720;800;80;53
6706;800;800;5;111
6706;800;1080;280;11
6706;1080;1120;20;111
6706;1080;1120;20;151
6706;1120;1140;20;1
6706;1140;1200;60;100
6706;1200;1200;5;52
6706;1200;1260;60;100
6706;1260;1740;405;1
6707;240;490;250;1
6707;490;490;5;121
6707;490;500;10;61
6707;500;520;20;121
6707;520;1035;515;11
6707;1035;1055;20;121
6707;1055;1085;30;32
6707;1085;1155;70;121
6707;1155;1155;5;51
6707;1155;1220;65;121
6707;1220;1220;5;54
6707;1220;1220;5;121
6707;1220;1740;440;1
6708;240;320;80;1
6708;320;345;25;100
6708;345;725;380;11
6708;725;740;15;100
6708;740;790;50;1
6708;790;805;15;100
6708;805;1035;230;11
6708;1035;1080;45;100
6708;1080;1740;600;1
6709;240;600;360;1
6709;600;610;10;100
6709;610;615;5;42
6709;615;620;5;100
6709;620;630;10;33
6709;630;645;15;100
6709;645;1740;1035;1
6710;240;540;300;1
6710;540;660;120;121
6710;660;770;110;54
6710;770;780;10;121
6710;780;900;120;53
6710;900;1050;150;121
6710;1050;1740;630;1
6711;240;480;240;1
6711;480;520;15;111
6711;480;520;15;133
6711;480;520;10;151
6711;520;1095;575;11
6711;1095;1140;15;133
6711;1095;1140;15;111
6711;1095;1140;15;151
6711;1140;1740;540;1
6712;240;450;210;1
6712;450;490;40;121
6712;490;750;260;11
6712;750;755;5;121
6712;755;810;55;53
6712;810;815;5;121
6712;815;875;60;11
6712;875;880;5;121
6712;880;940;60;13
6712;940;945;5;121
6712;945;1080;135;11
6712;1080;1125;45;121
6712;1125;1215;90;1
6712;1215;1220;5;100
6712;1220;1380;160;51
6712;1380;1385;5;100
6712;1385;1740;295;1
6713;240;420;180;1
6713;420;430;10;121
6713;430;735;305;51
6713;735;745;10;121
6713;745;1140;395;1
6713;1140;1170;30;121
6713;1170;1320;150;51
6713;1320;1350;30;121
6713;1350;1740;330;1
6714;240;550;310;1
6714;550;610;30;131
6714;550;610;30;151
6714;610;740;130;25
6714;740;745;5;100
6714;745;805;60;53
6714;805;805;5;100
6714;805;960;155;25
6714;960;1015;20;131
6714;960;1015;20;133
6714;960;1015;15;151
6714;1015;1740;660;1
6715;240;480;240;1
6715;480;530;25;131
6715;480;530;25;151
6715;530;720;190;24
6715;720;780;20;133
6715;720;780;20;131
6715;720;780;20;151
6715;780;960;180;1
6715;960;970;10;100
6715;970;1095;125;51
6715;1095;1105;10;100
6715;1105;1740;575;1
6716;240;570;330;1
6716;570;575;5;121
6716;575;750;175;11
6716;750;755;5;121
6716;755;825;70;1
6716;825;830;5;121
6716;830;1170;340;11
6716;1170;1175;5;121
6716;1175;1740;505;1
6717;240;480;240;1
6717;480;540;60;122
6717;540;1320;780;42
6717;1320;1380;60;122
6717;1380;1740;300;1
6718;240;240;5;1
6718;240;255;15;121
6718;255;780;525;11
6718;780;795;15;121
6718;795;900;105;1
6718;900;900;5;121
6718;900;1050;150;51
6718;1050;1065;15;121
6718;1065;1070;5;64
6718;1070;1085;15;122
6718;1085;1740;585;1
6719;240;600;360;1
6719;600;625;25;121
6719;625;900;275;24
6719;900;910;10;100
6719;910;990;80;28
6719;990;995;5;100
6719;995;1035;40;53
6719;1035;1080;25;141
6719;1035;1080;20;121
6719;1080;1740;600;1
6720;240;500;260;1
6720;500;505;5;100
6720;505;510;5;61
6720;510;520;10;100
6720;520;780;260;1
6720;780;825;25;122
6720;780;825;20;110
6720;825;1095;270;11
6720;1095;1150;30;110
6720;1095;1150;25;151
6720;1150;1740;530;1
6721;240;450;210;1
6721;450;465;15;121
6721;465;960;495;11
6721;960;975;15;121
6721;975;1740;705;1
6722;240;420;180;1
6722;420;430;10;122
6722;430;705;275;22
6722;705;715;10;100
6722;715;745;30;53
6722;745;755;10;100
6722;755;960;205;22
6722;960;975;15;122
6722;975;1020;45;41
6722;1020;1035;15;122
6722;1035;1065;30;32
6722;1065;1080;15;122
6722;1080;1740;600;1
6723;240;600;360;1
6723;600;630;30;100
6723;630;635;5;33
6723;635;665;30;100
6723;665;670;5;33
6723;670;675;5;100
6723;675;675;5;33
6723;675;685;10;100
6723;685;705;20;32
6723;705;740;35;100
6723;740;1740;935;1
6724;240;450;210;1
6724;450;480;30;121
6724;480;500;20;13
6724;500;525;25;121
6724;525;545;20;13
6724;545;560;15;121
6724;560;570;10;13
6724;570;585;15;100
6724;585;585;5;13
6724;585;600;15;121
6724;600;675;75;13
6724;675;675;5;100
6724;675;720;45;13
6724;720;750;30;121
6724;750;780;30;1
6724;780;925;145;121
6724;925;925;5;81
6724;925;1070;145;121
6724;1070;1740;595;1
6725;240;480;240;1
6725;480;485;5;122
6725;485;490;5;21
6725;490;495;5;122
6725;495;840;345;22
6725;840;845;5;100
6725;845;930;85;26
6725;930;935;5;100
6725;935;960;25;22
6725;960;965;5;100
6725;965;1035;70;51
6725;1035;1065;30;122
6725;1065;1740;615;1
6726;240;555;315;1
6726;555;560;5;121
6726;560;590;30;32
6726;590;590;5;121
6726;590;595;5;30
6726;595;600;5;121
6726;600;600;5;1
6726;600;600;5;100
6726;600;750;150;51
6726;750;755;5;100
6726;755;870;115;1
6726;870;870;5;121
6726;870;930;60;13
6726;930;930;5;121
6726;930;1110;180;1
6726;1110;1130;20;121
6726;1130;1140;10;32
6726;1140;1155;15;121
6726;1155;1170;15;32
6726;1170;1175;5;121
6726;1175;1190;15;32
6726;1190;1200;10;121
6726;1200;1335;135;13
6726;1335;1365;30;121
6726;1365;1365;5;1
6726;1365;1365;5;100
6726;1365;1365;5;52
6726;1365;1365;5;100
6726;1365;1365;5;1
6726;1365;1370;5;100
6726;1370;1370;5;52
6726;1370;1370;5;100
6726;1370;1740;250;1
6727;240;400;160;1
6727;400;465;65;141
6727;465;730;265;24
6727;730;790;30;141
6727;730;790;30;131
6727;790;1740;890;1
6728;240;600;360;11
6728;600;615;15;181
6728;615;630;15;1
6728;630;635;5;121
6728;635;660;25;32
6728;660;665;5;121
6728;665;930;265;1
6728;930;945;15;181
6728;945;990;45;11
6728;990;1050;60;181
6728;1050;1740;630;1
6729;240;420;180;1
6729;420;460;40;121
6729;460;990;530;11
6729;990;1030;40;121
6729;1030;1740;650;1
6730;240;630;390;1
6730;630;650;20;121
6730;650;1140;490;11
6730;1140;1165;25;121
6730;1165;1740;515;1
6731;240;475;235;1
6731;475;480;5;100
6731;480;480;5;64
6731;480;505;25;141
6731;505;960;455;23
6731;960;975;15;122
6731;975;1010;35;41
6731;1010;1025;15;122
6731;1025;1740;650;1
6732;240;960;720;1
6732;960;980;20;121
6732;980;1040;60;32
6732;1040;1060;20;121
6732;1060;1105;45;32
6732;1105;1110;5;121
6732;1110;1740;570;1
6733;240;570;330;1
6733;570;580;10;121
6733;580;590;10;54
6733;590;600;10;121
6733;600;720;120;91
6733;720;730;10;121
6733;730;810;80;1
6733;810;820;10;121
6733;820;840;20;54
6733;840;850;10;121
6733;850;865;15;91
6733;865;875;10;121
6733;875;900;25;54
6733;900;935;35;121
6733;935;940;5;42
6733;940;970;30;121
6733;970;980;10;42
6733;980;1000;20;121
6733;1000;1095;95;54
6733;1095;1105;10;121
6733;1105;1125;20;1
6733;1125;1130;5;121
6733;1130;1155;25;54
6733;1155;1160;5;121
6733;1160;1740;520;1
6734;240;510;270;1
6734;510;525;15;100
6734;525;525;5;33
6734;525;540;15;100
6734;540;630;90;1
6734;630;655;25;122
6734;655;705;50;32
6734;705;715;10;122
6734;715;775;60;41
6734;775;800;25;122
6734;800;1740;875;1
6735;240;480;240;1
6735;480;505;25;121
6735;505;750;245;11
6735;750;765;15;122
6735;765;855;90;53
6735;855;895;20;122
6735;855;895;20;121
6735;895;1740;785;1
6736;240;630;390;1
6736;630;635;5;121
6736;635;705;70;54
6736;705;715;10;121
6736;715;735;20;54
6736;735;740;5;121
6736;740;740;5;61
6736;740;745;5;121
6736;745;825;80;1
6736;825;830;5;121
6736;830;850;20;54
6736;850;860;10;121
6736;860;905;45;61
6736;905;915;10;121
6736;915;920;5;61
6736;920;925;5;121
6736;925;1005;80;1
6736;1005;1025;20;122
6736;1025;1095;70;54
6736;1095;1110;15;122
6736;1110;1740;565;1
6737;240;330;90;1
6737;330;345;15;100
6737;345;345;5;52
6737;345;360;15;100
6737;360;390;30;1
6737;390;430;20;122
6737;390;430;20;121
6737;430;710;280;11
6737;710;720;10;100
6737;720;735;15;53
6737;735;745;10;100
6737;745;1020;275;11
6737;1020;1060;20;121
6737;1020;1060;20;122
6737;1060;1740;615;1
6738;240;930;690;1
6738;930;945;15;121
6738;945;965;20;64
6738;965;980;15;122
6738;980;1095;115;54
6738;1095;1105;10;121
6738;1105;1740;575;1
6739;240;510;270;1
6739;510;520;10;100
6739;520;525;5;61
6739;525;530;5;100
6739;530;530;5;33
6739;530;540;10;100
6739;540;985;445;1
6739;985;990;5;100
6739;990;990;5;64
6739;990;1000;10;100
6739;1000;1740;670;1
6740;240;450;210;1
6740;450;455;5;121
6740;455;465;10;61
6740;465;470;5;100
6740;470;470;5;61
6740;470;525;55;121
6740;525;765;240;11
6740;765;765;5;121
6740;765;775;10;33
6740;775;775;5;121
6740;775;1090;315;11
6740;1090;1140;50;121
6740;1140;1740;525;1
6741;240;450;210;1
6741;450;455;5;122
6741;455;465;10;61
6741;465;470;5;100
6741;470;990;520;22
6741;990;1000;10;100
6741;1000;1010;10;64
6741;1010;1020;10;100
6741;1020;1740;660;1
6742;240;870;630;1
6742;870;880;10;121
6742;880;895;15;33
6742;895;900;5;121
6742;900;920;20;33
6742;920;930;10;121
6742;930;1180;250;1
6742;1180;1190;10;121
6742;1190;1280;90;51
6742;1280;1285;5;121
6742;1285;1290;5;64
6742;1290;1290;5;121
6742;1290;1740;385;1
6743;240;540;300;1
6743;540;615;75;121
6743;615;780;165;34
6743;780;850;70;121
6743;850;1740;830;1
6744;240;510;270;1
6744;510;515;5;121
6744;515;525;10;61
6744;525;570;45;121
6744;570;675;105;41
6744;675;695;20;121
6744;695;735;40;42
6744;735;740;5;122
6744;740;825;85;53
6744;825;845;20;121
6744;845;980;135;1
6744;980;985;5;121
6744;985;995;10;64
6744;995;1000;5;121
6744;1000;1740;680;1
6745;240;510;270;1
6745;510;515;5;122
6745;515;990;475;22
6745;990;995;5;122
6745;995;1740;685;1
6746;240;450;210;1
6746;450;470;20;121
6746;470;750;280;11
6746;750;760;10;121
6746;760;795;35;53
6746;795;805;10;121
6746;805;1065;260;11
6746;1065;1080;15;121
6746;1080;1085;5;1
6746;1085;1095;10;121
6746;1095;1125;30;33
6746;1125;1140;15;121
6746;1140;1740;540;1
6747;240;465;225;1
6747;465;500;35;141
6747;500;1030;530;23
6747;1030;1060;30;141
6747;1060;1085;25;1
6747;1085;1100;15;122
6747;1100;1120;20;33
6747;1120;1140;20;122
6747;1140;1740;540;1
6748;240;480;240;1
6748;480;495;15;121
6748;495;1040;545;11
6748;1040;1065;25;121
6748;1065;1080;15;32
6748;1080;1085;5;121
6748;1085;1095;10;32
6748;1095;1125;30;121
6748;1125;1740;555;1
6749;240;480;240;1
6749;480;505;25;142
6749;505;750;245;23
6749;750;790;40;142
6749;790;840;50;1
6749;840;840;5;100
6749;840;1125;285;51
6749;1125;1125;5;100
6749;1125;1740;545;1
6750;240;465;225;1
6750;465;495;30;121
6750;495;750;255;11
6750;750;765;15;121
6750;765;780;15;32
6750;780;785;5;121
6750;785;815;30;53
6750;815;830;15;121
6750;830;930;100;11
6750;930;940;10;121
6750;940;1140;200;13
6750;1140;1170;30;121
6750;1170;1740;510;1
6751;240;465;225;1
6751;465;510;45;141
6751;510;1020;510;24
6751;1020;1045;25;141
6751;1045;1080;35;1
6751;1080;1125;25;122
6751;1080;1125;20;141
6751;1125;1260;135;51
6751;1260;1280;20;122
6751;1280;1280;5;61
6751;1280;1290;10;122
6751;1290;1740;385;1
6752;240;870;630;1
6752;870;880;10;121
6752;880;1020;140;42
6752;1020;1055;35;121
6752;1055;1065;10;13
6752;1065;1095;30;121
6752;1095;1100;5;1
6752;1100;1135;35;121
6752;1135;1140;5;13
6752;1140;1180;40;121
6752;1180;1740;500;1
6753;240;480;240;1
6753;480;505;15;122
6753;480;505;10;142
6753;505;1020;515;23
